"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"11585","FDI38","OUT018",3248.88895769667
"11586","FDR20","OUT046",657.672601593333
"11587","FDE09","OUT017",1288.72099304667
"11588","FDN50","OUT019",307.106996773334
"11589","DRF27","OUT045",3126.59585678333
"11590","DRF51","OUT013",654.859829623331
"11591","NCO02","OUT019",135.96954284
"11592","FDB51","OUT027",1870.55778729667
"11593","FDJ50","OUT013",892.609386213331
"11594","FDN52","OUT013",1304.19479536333
"11595","FDX14","OUT013",1174.67139496333
"11596","FDT27","OUT019",678.072968816667
"11597","FDV10","OUT013",777.073711433335
"11598","FDU33","OUT046",774.211559296667
"11599","FDU58","OUT046",3297.12427016666
"11600","NCP42","OUT027",5243.85846589334
"11601","FDL51","OUT027",5065.38506111
"11602","DRH15","OUT027",1020.29995018
"11603","FDU16","OUT017",1116.16489686
"11604","FDW15","OUT017",2532.64544185
"11605","FDQ44","OUT045",2324.34521796
"11606","NCI06","OUT027",4749.38434122667
"11607","DRK23","OUT019",588.401937343334
"11608","FDC28","OUT035",1545.03914570666
"11609","NCY17","OUT019",98.4057837366664
"11610","NCV05","OUT018",2434.42448419333
"11611","FDM34","OUT019",395.912754566666
"11612","DRD60","OUT027",5751.05060229
"11613","FDT38","OUT046",1330.70556428
"11614","FDQ57","OUT018",2444.48665301334
"11615","FDE59","OUT027",937.977231243331
"11616","NCM43","OUT046",2366.99012963333
"11617","DRI51","OUT049",3206.30993803
"11618","NCG30","OUT017",1842.1131357
"11619","NCK54","OUT035",2134.81307491667
"11620","FDQ16","OUT019",184.275574366667
"11621","FDI36","OUT013",2967.74037106333
"11622","FDX16","OUT027",3308.92883758666
"11623","FDA34","OUT046",2965.53329954667
"11624","FDJ48","OUT018",2829.11571769334
"11625","FDU47","OUT035",1956.46801418
"11626","FDS39","OUT046",2131.08278616
"11627","FDD11","OUT046",2964.26217638
"11628","FDM16","OUT027",1864.53279664667
"11629","FDU56","OUT018",3011.07541772667
"11630","FDQ32","OUT017",2210.00055951
"11631","DRK35","OUT013",778.598582076665
"11632","FDA58","OUT049",2699.58768998333
"11633","DRG48","OUT019",395.394795456668
"11634","FDT59","OUT010",783.533247549999
"11635","FDQ31","OUT019",263.230166456667
"11636","FDS51","OUT018",782.181373939999
"11637","FDW32","OUT027",2212.80255661667
"11638","FDI15","OUT027",7068.69800871666
"11639","NCV30","OUT017",1119.51888655333
"11640","DRG25","OUT049",3725.08245589
"11641","FDT02","OUT013",507.023433773334
"11642","FDO33","OUT027",3703.20185991333
"11643","FDP38","OUT035",700.072010613332
"11644","FDZ45","OUT035",2926.69198121
"11645","NCA54","OUT027",4809.34100721333
"11646","FDU33","OUT017",962.793095293336
"11647","FDN58","OUT017",4213.63201474001
"11648","FDI05","OUT045",1410.17720555333
"11649","FDM57","OUT019",187.327146603333
"11650","NCS42","OUT027",2353.17572285
"11651","FDB57","OUT045",3651.00467125333
"11652","FDC03","OUT045",2964.15918821667
"11653","FDZ58","OUT013",2216.14515003334
"11654","NCK29","OUT045",2256.94863645333
"11655","NCR53","OUT045",3737.94546776333
"11656","FDE26","OUT027",3690.80888064666
"11657","FDU52","OUT049",2300.48170313333
"11658","FDE41","OUT027",2145.04503383334
"11659","FDU38","OUT018",3112.02783098
"11660","FDA52","OUT017",2426.01377678999
"11661","FDW46","OUT046",1356.50134167333
"11662","DRI59","OUT035",3686.90079
"11663","FDT38","OUT035",1247.55021805667
"11664","FDL33","OUT018",3004.70137033
"11665","FDQ01","OUT027",5465.35739801666
"11666","FDJ08","OUT046",3006.67784201667
"11667","FDQ47","OUT049",761.898098743333
"11668","NCZ18","OUT013",4508.49496060999
"11669","FDE29","OUT017",987.88679768333
"11670","FDF10","OUT027",3389.95905008
"11671","FDC48","OUT049",1586.57192725334
"11672","FDY58","OUT013",4266.59396347334
"11673","NCX30","OUT010",757.19330072
"11674","FDV11","OUT013",2543.63805507333
"11675","FDT46","OUT046",738.033707279999
"11676","DRD01","OUT019",185.04898984
"11677","FDQ11","OUT013",3634.73838939
"11678","NCM41","OUT017",1123.87699142
"11679","NCC55","OUT013",573.17247253
"11680","FDG45","OUT027",4806.19365964665
"11681","NCQ54","OUT049",2924.77801704666
"11682","FDM34","OUT045",1819.53299476
"11683","FDD17","OUT019",568.557801633332
"11684","FDN38","OUT027",5901.33720872001
"11685","FDB53","OUT018",1729.87419181334
"11686","NCL06","OUT035",4181.57434396
"11687","NCV18","OUT019",214.805544853333
"11688","FDX25","OUT013",3107.79399768333
"11689","FDB39","OUT046",822.926292153332
"11690","FDC33","OUT049",3136.02173164
"11691","NCO14","OUT018",512.314968046669
"11692","FDA58","OUT027",6375.25449206667
"11693","NCQ02","OUT017",3254.83550601001
"11694","NCR53","OUT017",3606.52961963667
"11695","FDN52","OUT046",1217.76280321333
"11696","FDG26","OUT046",3757.66498790666
"11697","FDE23","OUT027",1486.21632602333
"11698","DRI37","OUT013",815.962911886665
"11699","DRH37","OUT018",2301.50545940667
"11700","FDO01","OUT035",2058.35891692
"11701","FDK45","OUT049",2312.10602739666
"11702","FDP23","OUT049",3733.30461983
"11703","FDM33","OUT035",4133.22438073
"11704","FDD36","OUT017",2114.21468767667
"11705","FDL56","OUT017",1303.17790792667
"11706","FDT27","OUT010",656.331980003335
"11707","FDG52","OUT017",676.583818343332
"11708","NCL42","OUT035",5108.33365525999
"11709","DRJ24","OUT046",2886.21177398
"11710","FDV38","OUT046",761.042024199999
"11711","FDT35","OUT045",2647.81256304
"11712","FDY51","OUT045",3149.92563303999
"11713","FDC37","OUT017",1835.10990730333
"11714","NCP43","OUT013",2845.11855359334
"11715","FDO33","OUT045",1765.36605899334
"11716","FDW04","OUT018",1844.32517852334
"11717","NCC31","OUT046",2122.65137237666
"11718","FDK22","OUT049",3774.11738306333
"11719","FDJ50","OUT017",1026.51952088
"11720","FDV13","OUT017",1617.62075568
"11721","DRL60","OUT017",2370.33902595667
"11722","FDW03","OUT017",1962.85692001334
"11723","FDY27","OUT035",2473.34693025999
"11724","FDB39","OUT027",1998.71015014333
"11725","FDU59","OUT045",2540.32880714001
"11726","FDZ57","OUT049",1896.57472125667
"11727","FDO21","OUT049",2737.03004045666
"11728","FDS43","OUT018",2481.54282839
"11729","FDU28","OUT010",574.737646266666
"11730","FDC51","OUT010",233.3106347
"11731","FDW16","OUT010",193.06039479
"11732","FDP32","OUT010",185.728516416667
"11733","FDB60","OUT019",364.891534646668
"11734","NCQ30","OUT046",1725.58272243
"11735","FDD26","OUT049",3328.29793609333
"11736","FDI44","OUT045",1383.5999787
"11737","DRH23","OUT046",1117.34861158333
"11738","FDO44","OUT046",1754.71091759666
"11739","FDG04","OUT046",3210.39382207
"11740","FDM32","OUT027",3173.87668947
"11741","FDM09","OUT013",2222.41828434334
"11742","FDZ47","OUT013",1541.47557327
"11743","FDM40","OUT027",3340.58733907333
"11744","FDY48","OUT017",1676.98845498667
"11745","NCM30","OUT045",653.445148880001
"11746","FDX36","OUT010",576.50606655
"11747","DRF03","OUT017",566.761439943333
"11748","FDN51","OUT049",4158.52005354999
"11749","FDM57","OUT049",1133.35614137333
"11750","FDB35","OUT049",1562.8077054
"11751","FDY13","OUT027",2540.52066850667
"11752","FDA37","OUT017",2407.04941810333
"11753","NCX53","OUT017",2442.16739419667
"11754","FDD59","OUT018",1197.39739049
"11755","FDX10","OUT019",70.8082072866665
"11756","FDC03","OUT018",3065.11984629333
"11757","FDW43","OUT035",3820.22578633666
"11758","FDW10","OUT046",2786.88389053333
"11759","FDY14","OUT027",7320.34004823667
"11760","FDV43","OUT045",741.918628086667
"11761","FDO40","OUT013",2392.96541780333
"11762","FDP46","OUT027",2703.05543160666
"11763","NCE43","OUT019",266.047099676666
"11764","FDD05","OUT035",2255.87967236
"11765","FDJ60","OUT010",430.04131857
"11766","DRE27","OUT018",1242.67490865333
"11767","FDO11","OUT035",5451.38387612999
"11768","DRG11","OUT027",2397.16555052333
"11769","FDK33","OUT010",429.63451477
"11770","DRM23","OUT045",2470.30742009999
"11771","FDJ02","OUT027",3854.11687057667
"11772","NCZ05","OUT045",1210.71794012334
"11773","NCL30","OUT013",1681.52695836334
"11774","FDZ19","OUT018",2258.19036455
"11775","FDM45","OUT049",2019.75384661667
"11776","FDO36","OUT046",2683.04165005667
"11777","NCK31","OUT045",831.957525156666
"11778","DRJ37","OUT045",2418.12484575
"11779","FDP24","OUT018",1608.47896658667
"11780","FDF46","OUT013",1570.15396505333
"11781","FDX46","OUT019",184.517537183333
"11782","NCL18","OUT045",2707.53127210667
"11783","FDJ26","OUT013",2403.17162135666
"11784","FDJ07","OUT045",1913.82964954
"11785","FDY15","OUT013",1912.05190805667
"11786","DRG01","OUT045",1258.92637646667
"11787","FDF58","OUT045",1210.50375226333
"11788","FDZ14","OUT019",274.49539149
"11789","FDP31","OUT049",824.370501126662
"11790","FDH45","OUT013",641.554659969999
"11791","FDA09","OUT010",449.940549229999
"11792","FDW31","OUT035",2329.56603317666
"11793","FDA57","OUT046",734.008502413334
"11794","NCE55","OUT035",2604.38690099666
"11795","FDC17","OUT019",699.97814391
"11796","FDC59","OUT013",1088.94001305667
"11797","FDA22","OUT013",3167.57532524
"11798","FDK52","OUT035",4222.46426231667
"11799","NCM26","OUT046",2382.09463488333
"11800","NCT53","OUT035",2216.93836196
"11801","FDW45","OUT018",2445.92098595333
"11802","NCI18","OUT035",2593.58194350333
"11803","FDE38","OUT018",2613.21824974333
"11804","FDF08","OUT019",268.860149063333
"11805","FDY58","OUT010",551.76959915
"11806","FDF58","OUT019",186.60336652
"11807","FDX39","OUT017",4732.25250826668
"11808","FDB44","OUT049",2937.32448540666
"11809","FDF28","OUT013",1988.04352369667
"11810","FDE39","OUT013",1928.52334509333
"11811","FDT37","OUT018",2980.98126882333
"11812","FDZ45","OUT017",3522.38453951999
"11813","FDO40","OUT035",2806.06079477334
"11814","FDM57","OUT027",2091.23322469
"11815","DRG36","OUT017",3335.21377824001
"11816","FDY36","OUT010",189.8492081
"11817","DRL60","OUT027",3661.45024100333
"11818","FDS25","OUT019",288.674845316667
"11819","DRF49","OUT027",2857.49120376667
"11820","FDP16","OUT045",5132.2111075
"11821","FDS60","OUT049",2511.72693797
"11822","FDU15","OUT027",1138.56375155666
"11823","FDK43","OUT046",2431.73187802666
"11824","FDN25","OUT046",800.073750240001
"11825","FDE53","OUT049",1126.72363041666
"11826","FDB22","OUT013",2652.82722438333
"11827","FDE39","OUT017",2556.66060372333
"11828","FDX35","OUT035",3952.25815416666
"11829","NCG54","OUT049",3286.31773694667
"11830","FDH27","OUT035",2212.43572301
"11831","NCK42","OUT013",2814.94390947
"11832","FDS25","OUT049",2070.56416277999
"11833","FDI10","OUT018",2803.60551301667
"11834","FDU35","OUT035",2111.7697924
"11835","FDI04","OUT017",3284.91825863666
"11836","DRK23","OUT035",5394.62807693333
"11837","FDB53","OUT019",300.415662386666
"11838","FDY02","OUT049",3474.30721029333
"11839","FDM60","OUT035",649.172566023333
"11840","NCJ31","OUT010",729.565696689999
"11841","DRP35","OUT017",1563.83625543333
"11842","NCQ30","OUT018",1590.30538965667
"11843","DRL11","OUT010",426.869003503333
"11844","FDU01","OUT013",3710.71251668334
"11845","FDR39","OUT035",3460.57640579667
"11846","FDO08","OUT046",2067.29812526666
"11847","FDC02","OUT045",4823.76636317334
"11848","NCZ29","OUT035",1932.38548444334
"11849","FDF29","OUT010",277.31888284
"11850","FDZ23","OUT017",2711.15995978334
"11851","NCU53","OUT018",2374.82290044333
"11852","NCW30","OUT013",4054.44792343
"11853","NCM26","OUT027",4210.62062353334
"11854","FDV50","OUT027",2954.34585104999
"11855","FDW15","OUT049",2321.87791851334
"11856","FDI35","OUT027",4792.32117291
"11857","FDO11","OUT017",5084.67525122
"11858","FDN48","OUT046",1693.21848404
"11859","NCA17","OUT049",2201.05952021333
"11860","NCN54","OUT013",1021.19811438
"11861","FDP22","OUT013",711.156870426667
"11862","NCB54","OUT035",1773.75005672
"11863","FDD08","OUT045",586.154795763333
"11864","DRM48","OUT010",99.7928781666666
"11865","FDG41","OUT027",3003.86948652
"11866","FDE44","OUT027",1697.15998675
"11867","FDE26","OUT035",2658.9618501
"11868","NCS38","OUT013",2207.4825372
"11869","NCJ54","OUT018",3044.37490537667
"11870","FDI40","OUT019",258.627968213333
"11871","FDN45","OUT018",3476.45657914334
"11872","FDU43","OUT046",3902.14526350333
"11873","FDI04","OUT010",440.41817776
"11874","NCC07","OUT018",1327.23347276333
"11875","NCC07","OUT019",252.820283586667
"11876","NCD18","OUT045",3990.37286277001
"11877","FDU55","OUT035",5074.43966369332
"11878","FDX59","OUT035",633.44781259
"11879","FDR52","OUT049",3031.32099754667
"11880","NCP17","OUT013",812.037710180001
"11881","FDQ32","OUT045",2180.99078797
"11882","NCT17","OUT049",3134.58493524
"11883","FDO10","OUT049",838.026303253332
"11884","FDE32","OUT049",631.682055506666
"11885","FDN44","OUT045",2590.43851306
"11886","FDH02","OUT035",1158.84502935333
"11887","FDK60","OUT013",1606.98525538333
"11888","FDS24","OUT019",355.05346301
"11889","FDL03","OUT010",793.275943336667
"11890","FDB46","OUT027",5139.19463931333
"11891","FDO48","OUT049",3461.347724
"11892","FDZ39","OUT049",1699.24272011667
"11893","FDT02","OUT027",1073.91540380667
"11894","FDC50","OUT013",1790.40776240333
"11895","FDP39","OUT035",800.455098286666
"11896","DRG15","OUT018",1123.89298171667
"11897","FDP10","OUT018",1414.22053127667
"11898","FDF53","OUT027",5207.52177619
"11899","FDN34","OUT045",3172.82565759
"11900","FDK02","OUT045",1785.56213658334
"11901","FDC23","OUT045",3374.88587072
"11902","FDJ10","OUT019",332.963095646666
"11903","FDE53","OUT035",1307.61890489333
"11904","FDR25","OUT035",4391.89072121667
"11905","FDW50","OUT046",2226.17485000667
"11906","FDS09","OUT049",901.832979933334
"11907","FDW49","OUT010",552.63783564
"11908","FDU51","OUT046",3190.72337138666
"11909","FDF28","OUT018",1711.33443598
"11910","NCY30","OUT018",2687.11777752667
"11911","FDD44","OUT045",5341.29068358001
"11912","FDX09","OUT017",3405.43520488999
"11913","NCF30","OUT013",2351.65755459333
"11914","FDZ50","OUT019",726.762734173333
"11915","FDW37","OUT013",1454.76243597333
"11916","FDD11","OUT049",3508.79469597999
"11917","DRH39","OUT018",1288.60770717667
"11918","FDA36","OUT049",3020.8058406
"11919","NCG43","OUT049",1721.44824868667
"11920","FDF02","OUT035",1961.87621880666
"11921","FDP57","OUT027",2434.44858615333
"11922","NCE42","OUT017",3140.24491213666
"11923","NCR38","OUT027",5240.66597708668
"11924","FDP03","OUT019",367.411310229999
"11925","FDO51","OUT035",880.097628226668
"11926","NCQ42","OUT046",2051.64050666666
"11927","NCM41","OUT046",1286.73230393
"11928","FDH48","OUT027",2008.10587535667
"11929","DRF60","OUT046",4230.54890526667
"11930","FDJ27","OUT035",1625.81526672667
"11931","FDQ14","OUT013",1992.36661858
"11932","FDN27","OUT017",1710.25281059
"11933","NCQ02","OUT046",3203.60099757
"11934","FDJ33","OUT049",2011.39433923333
"11935","FDP07","OUT027",6277.20815155668
"11936","DRE01","OUT049",4552.15754758334
"11937","FDU36","OUT045",1528.55394880333
"11938","FDL28","OUT017",3733.67921000667
"11939","NCX53","OUT046",2687.35281602333
"11940","FDZ39","OUT013",1541.28835031
"11941","NCP42","OUT013",3143.37075436333
"11942","FDJ14","OUT035",1371.45290156667
"11943","FDK04","OUT049",962.408795533333
"11944","NCC19","OUT017",3074.27603886001
"11945","FDS09","OUT018",743.052663033333
"11946","FDZ02","OUT046",1161.14535725667
"11947","FDD35","OUT018",1787.6004278
"11948","NCY42","OUT017",2569.22940967333
"11949","FDB05","OUT045",4375.36230279667
"11950","FDF20","OUT035",2903.84250197666
"11951","NCO41","OUT018",1544.45127759667
"11952","FDC40","OUT027",2129.24334721
"11953","FDV58","OUT045",2890.03505280335
"11954","FDZ57","OUT045",1424.71350598666
"11955","DRM35","OUT046",2952.74763144
"11956","DRN36","OUT018",1446.02013797667
"11957","FDQ13","OUT046",1173.36665999333
"11958","DRO35","OUT010",241.434115983333
"11959","NCD43","OUT035",1908.62029718
"11960","FDA51","OUT018",1693.52706014666
"11961","NCX17","OUT027",5745.85158092668
"11962","NCZ17","OUT049",803.516380106666
"11963","FDR11","OUT027",3786.92694229333
"11964","FDW34","OUT049",3966.33620665333
"11965","FDN50","OUT017",1288.77690915
"11966","FDS09","OUT046",883.724274116668
"11967","FDS48","OUT018",2455.97909339333
"11968","FDL44","OUT049",3045.83741275334
"11969","DRF48","OUT018",2604.6022762
"11970","FDA14","OUT018",1650.92499270333
"11971","NCD30","OUT049",1521.00496414667
"11972","FDI16","OUT017",861.857671036667
"11973","NCG06","OUT035",3377.83416628
"11974","DRZ24","OUT035",2458.48335583666
"11975","NCS17","OUT045",1490.11472928
"11976","FDB37","OUT045",4812.67918415668
"11977","FDE10","OUT035",1843.42736941666
"11978","FDC57","OUT045",3174.5623636
"11979","FDM12","OUT018",2660.57783547334
"11980","FDE24","OUT049",2095.86905693001
"11981","FDW22","OUT045",3735.71710174333
"11982","DRD01","OUT027",1600.36600494333
"11983","NCZ18","OUT027",5784.60867556334
"11984","FDN49","OUT045",603.339837239998
"11985","FDR22","OUT035",2390.55320221
"11986","FDV08","OUT019",121.023620053333
"11987","FDY39","OUT046",3733.46907243
"11988","FDV36","OUT049",2747.83204623666
"11989","FDO60","OUT045",668.424062056666
"11990","FDU04","OUT027",2798.45850173001
"11991","FDR20","OUT027",1613.59772576
"11992","FDW19","OUT019",255.367911803333
"11993","FDU40","OUT049",2687.73575089333
"11994","FDK15","OUT045",1402.90745741667
"11995","DRF15","OUT035",2052.02111123666
"11996","FDQ25","OUT017",2773.77034921666
"11997","FDI48","OUT019",170.45465384
"11998","FDS49","OUT046",1549.18496024333
"11999","FDV22","OUT046",2773.91564897
"12000","NCV42","OUT046",1745.32979559667
"12001","FDX26","OUT046",3292.6995853
"12002","FDI33","OUT018",1634.40744901666
"12003","FDZ14","OUT049",1951.10331958334
"12004","FDG10","OUT013",629.747085353332
"12005","FDM38","OUT018",841.965409083332
"12006","FDG26","OUT027",6608.74201873001
"12007","FDH46","OUT035",1722.95837186
"12008","FDN13","OUT018",1297.04314905
"12009","FDU57","OUT035",2742.22957226667
"12010","NCI06","OUT046",3451.7851715
"12011","FDM38","OUT045",1064.48339249333
"12012","NCG42","OUT010",285.041752263333
"12013","FDL39","OUT045",2682.54785948666
"12014","FDT31","OUT019",484.434581949999
"12015","FDV59","OUT013",3798.98644453334
"12016","FDB49","OUT035",1686.45888296
"12017","FDD58","OUT049",1593.96074262334
"12018","DRN59","OUT046",730.23420427667
"12019","FDX48","OUT049",2395.59435129666
"12020","FDQ11","OUT049",3690.76797833334
"12021","FDY12","OUT049",1105.05592399
"12022","FDQ11","OUT045",3960.35149690334
"12023","DRI11","OUT017",1836.88677215
"12024","FDY32","OUT027",3623.63387738
"12025","FDS51","OUT045",832.433960539997
"12026","FDR19","OUT010",332.453547810001
"12027","DRB13","OUT018",3035.41011921333
"12028","FDS21","OUT035",1100.66912314333
"12029","FDQ40","OUT045",2821.56234985333
"12030","NCE55","OUT013",2796.30312958333
"12031","FDX43","OUT027",3964.91131697667
"12032","FDS12","OUT049",2385.45324079
"12033","DRK01","OUT027",2227.54043909667
"12034","FDN25","OUT017",725.3248503
"12035","FDB60","OUT046",3523.21777712334
"12036","FDQ13","OUT017",1359.8096131
"12037","DRK13","OUT045",3811.58028456332
"12038","DRF25","OUT018",418.60437262
"12039","NCD42","OUT019",88.5821488633334
"12040","FDW25","OUT045",1258.77687107667
"12041","NCV29","OUT027",4493.83305700667
"12042","NCK42","OUT035",3136.18040287666
"12043","DRJ13","OUT027",4188.43956311333
"12044","DRD15","OUT017",3045.26419224333
"12045","FDM27","OUT045",2420.66935580333
"12046","FDZ50","OUT018",3247.74600103
"12047","FDC04","OUT046",3098.50213727
"12048","FDF50","OUT049",3110.9182087
"12049","FDP15","OUT045",3844.22594551667
"12050","FDK46","OUT035",4104.99523749667
"12051","FDZ56","OUT018",2330.66707773333
"12052","FDY60","OUT049",2124.93538818
"12053","FDB10","OUT035",4079.69456007999
"12054","FDR57","OUT045",1948.96842078667
"12055","FDU58","OUT049",3452.02670154667
"12056","FDH02","OUT046",1124.77348002333
"12057","FDP48","OUT013",3553.50140161001
"12058","FDI46","OUT035",4109.24400690666
"12059","FDW56","OUT013",3951.21700941667
"12060","NCM19","OUT010",269.051599853333
"12061","FDS50","OUT027",4936.54159786334
"12062","FDK24","OUT013",718.250647623334
"12063","FDO36","OUT017",3179.63906640667
"12064","FDK45","OUT027",2167.04399795333
"12065","NCL05","OUT045",828.36086246
"12066","FDL32","OUT018",1740.55259182334
"12067","FDA28","OUT049",2185.83251886
"12068","FDY36","OUT018",1106.21123124667
"12069","FDP32","OUT018",1843.70582917
"12070","FDL50","OUT046",1597.71519992
"12071","DRC24","OUT049",2613.08110604
"12072","NCS18","OUT017",2083.49997988334
"12073","FDD16","OUT017",1441.83016980333
"12074","NCV18","OUT013",2010.89323596
"12075","FDX07","OUT046",3088.34006516
"12076","NCZ05","OUT027",2761.71646189
"12077","NCI31","OUT013",738.331830326667
"12078","FDK14","OUT049",1375.60175659
"12079","NCR06","OUT045",704.179763583333
"12080","NCF54","OUT049",3043.22955183
"12081","DRG23","OUT010",478.047762289999
"12082","FDD53","OUT046",625.42781882
"12083","NCM31","OUT027",3258.07652054
"12084","FDT16","OUT017",5007.55443878001
"12085","FDR40","OUT035",1377.37453786333
"12086","DRG25","OUT017",3605.04002529667
"12087","FDT10","OUT035",1181.55999479333
"12088","FDY32","OUT013",2981.21278967667
"12089","FDN50","OUT035",1330.07450794333
"12090","FDZ35","OUT019",209.86791657
"12091","NCP54","OUT045",2059.14621432334
"12092","NCD07","OUT035",1442.79569077
"12093","FDS02","OUT018",3330.49727323333
"12094","DRN59","OUT018",702.463475440001
"12095","DRB24","OUT013",2371.62424189
"12096","FDP37","OUT027",2689.91454810333
"12097","DRB01","OUT018",2828.83810128667
"12098","FDR47","OUT046",2746.51845612666
"12099","NCM31","OUT010",310.401586009999
"12100","NCF06","OUT027",6113.73554257668
"12101","NCV17","OUT027",3260.44208574666
"12102","FDS10","OUT049",2278.78872959667
"12103","FDN52","OUT035",1172.84969958333
"12104","FDZ48","OUT013",2125.56306003334
"12105","FDJ48","OUT049",3754.26948558333
"12106","DRB13","OUT027",4474.4579663
"12107","FDV59","OUT017",4029.58298992
"12108","FDL32","OUT035",1547.73646795666
"12109","FDZ12","OUT035",2422.76551613666
"12110","NCR06","OUT027",621.010524333334
"12111","FDP51","OUT017",2229.42260021333
"12112","FDY22","OUT013",1778.64893544334
"12113","FDZ38","OUT049",3652.09599513
"12114","NCO54","OUT035",982.429257276668
"12115","FDR23","OUT035",2734.19104706333
"12116","FDM38","OUT049",1035.01231032667
"12117","FDS25","OUT013",2153.31932991333
"12118","FDZ22","OUT013",1252.79293809334
"12119","FDZ20","OUT019",408.782901596666
"12120","FDD45","OUT010",163.450571
"12121","FDN03","OUT049",3084.64498612667
"12122","NCW30","OUT046",2851.72739536
"12123","FDY24","OUT027",1528.18518437666
"12124","FDJ26","OUT019",577.719697886667
"12125","FDM15","OUT049",2141.60939486667
"12126","NCW54","OUT027",2119.89992058666
"12127","FDA23","OUT045",1650.63645717667
"12128","FDA39","OUT019",83.2883397733332
"12129","FDZ12","OUT017",2735.4023481
"12130","NCB42","OUT046",2191.69466592667
"12131","FDL16","OUT046",920.887931806667
"12132","FDO24","OUT019",415.459344256666
"12133","NCP42","OUT046",3246.72967952333
"12134","FDR19","OUT018",1973.13574015333
"12135","DRL01","OUT045",4565.02297853001
"12136","FDV37","OUT046",2285.94139680333
"12137","FDI41","OUT010",302.251850013333
"12138","FDF58","OUT049",1128.39365655667
"12139","NCF43","OUT018",1888.23131513667
"12140","FDN02","OUT049",3211.47418244
"12141","NCP41","OUT035",1596.56412049333
"12142","NCY17","OUT027",1208.68543027
"12143","FDL58","OUT027",5550.90272211333
"12144","NCA30","OUT027",6337.33751496665
"12145","FDE46","OUT018",2094.27218001667
"12146","FDY38","OUT035",4110.47921016333
"12147","NCH29","OUT027",2692.59702301333
"12148","FDO20","OUT045",3309.96390136334
"12149","FDP44","OUT018",1243.11360427333
"12150","FDM02","OUT027",2572.39936115
"12151","FDJ14","OUT027",2744.99030087
"12152","FDH04","OUT010",223.75344189
"12153","DRK23","OUT046",5038.60004917333
"12154","NCW05","OUT046",2557.69222753333
"12155","FDF12","OUT049",2035.14567785666
"12156","FDL51","OUT019",489.135473946667
"12157","FDN03","OUT018",3939.51974676334
"12158","DRJ37","OUT049",2457.23671191666
"12159","FDM12","OUT019",386.82004603
"12160","FDA16","OUT045",3273.08519497666
"12161","NCB07","OUT017",2975.28927804333
"12162","NCI17","OUT019",275.766381496666
"12163","FDR51","OUT046",2218.75314411667
"12164","FDJ55","OUT045",4318.95111058333
"12165","NCZ17","OUT013",751.544975323333
"12166","FDU25","OUT013",875.46990765
"12167","NCG18","OUT045",1477.62139176
"12168","DRM11","OUT017",4358.06461905667
"12169","FDH16","OUT035",1432.3641694
"12170","FDZ04","OUT018",704.800677566667
"12171","NCX53","OUT035",2108.90157038667
"12172","FDX38","OUT027",1606.31362963333
"12173","FDX09","OUT046",3516.85468213666
"12174","NCW05","OUT018",1820.78340045
"12175","NCS41","OUT017",2846.00392333667
"12176","FDI26","OUT046",3010.51239505333
"12177","NCZ41","OUT027",3950.00165809665
"12178","NCK06","OUT046",2293.73848073334
"12179","FDX23","OUT027",2068.98913520334
"12180","NCA42","OUT046",2592.33723040333
"12181","FDC20","OUT049",751.142821026667
"12182","DRC49","OUT018",1841.96914535333
"12183","FDX01","OUT013",1455.51520055
"12184","FDC08","OUT045",3791.97532640666
"12185","FDC02","OUT017",5398.51662635
"12186","FDK10","OUT045",2417.81413908334
"12187","DRC24","OUT013",2661.29740992
"12188","FDW16","OUT019",250.577103516667
"12189","NCU06","OUT018",3444.02842395334
"12190","DRA59","OUT045",2576.96900177334
"12191","FDR24","OUT019",340.662673166665
"12192","DRL35","OUT018",561.270187863334
"12193","FDA49","OUT013",1361.26208909
"12194","NCC55","OUT046",658.10218685
"12195","DRD24","OUT019",286.40532176
"12196","NCE55","OUT049",2917.43216797
"12197","FDT33","OUT045",2735.55591486999
"12198","NCT53","OUT013",2248.37874736667
"12199","FDS26","OUT046",3580.76845274666
"12200","FDL22","OUT018",1196.78973702333
"12201","FDP44","OUT017",1547.99162471
"12202","FDC52","OUT018",1857.68659717999
"12203","FDI53","OUT010",480.43645295
"12204","FDZ23","OUT046",3247.85855452001
"12205","NCT18","OUT013",3379.19540547667
"12206","FDR13","OUT046",1578.62183138667
"12207","FDB09","OUT010",227.299725719999
"12208","FDZ60","OUT013",1228.62170160333
"12209","FDB11","OUT046",4077.76341827667
"12210","FDC10","OUT018",1838.63367599667
"12211","FDW56","OUT035",3808.72097317334
"12212","FDK14","OUT027",2693.86905610667
"12213","DRE27","OUT027",2481.68941535667
"12214","FDA38","OUT017",3509.46824145333
"12215","FDT11","OUT045",2870.28284188
"12216","FDP15","OUT035",3916.42077007666
"12217","FDV27","OUT035",1317.32187461333
"12218","FDS36","OUT027",2340.40928526667
"12219","FDY40","OUT027",1431.29452841
"12220","NCF19","OUT049",733.515876993334
"12221","FDF53","OUT045",3096.90329624667
"12222","FDS14","OUT027",4034.51154113001
"12223","FDE56","OUT046",1163.26932583667
"12224","FDZ19","OUT035",2405.58187284
"12225","FDZ46","OUT013",1686.73302611
"12226","FDR16","OUT046",4858.60946373666
"12227","FDG29","OUT018",508.520485073334
"12228","NCE30","OUT017",2942.30011977333
"12229","FDZ40","OUT046",922.104714596665
